date,season,week,home,away,home_score,away_score,close_spread,home_spread_odds,away_spread_odds
2023-01-22,2022,20,BUF,CIN,10.0,27.0,6.0,-103.0,-107.0
2023-01-22,2022,20,SF,DAL,19.0,12.0,3.5,-103.0,-107.0
2023-01-29,2022,21,KC,CIN,23.0,20.0,2.0,-107.0,-103.0
2023-01-29,2022,21,PHI,SF,31.0,7.0,2.5,-116.0,105.0
2023-02-12,2022,22,PHI,KC,35.0,38.0,1.0,-107.0,-103.0
2023-09-07,2023,1,KC,DET,20.0,21.0,4.0,-110.0,-110.0
2023-09-10,2023,1,ATL,CAR,24.0,10.0,3.5,-112.0,-108.0
2023-09-10,2023,1,BAL,HOU,25.0,9.0,9.5,-110.0,-110.0
2023-09-10,2023,1,CHI,GB,20.0,38.0,1.0,-110.0,-110.0
2023-09-10,2023,1,CLE,CIN,24.0,3.0,-1.0,-115.0,-105.0
2023-09-10,2023,1,DEN,LV,16.0,17.0,3.0,-115.0,-105.0
2023-09-10,2023,1,IND,JAX,21.0,31.0,-4.0,-112.0,-108.0
2023-09-10,2023,1,LAC,MIA,34.0,36.0,3.0,-110.0,-110.0
2023-09-10,2023,1,MIN,TB,17.0,20.0,4.0,-110.0,-110.0
2023-09-10,2023,1,NE,PHI,20.0,25.0,-3.5,-110.0,-110.0
2023-09-10,2023,1,NO,TEN,16.0,15.0,3.0,-102.0,-118.0
2023-09-10,2023,1,NYG,DAL,0.0,40.0,-3.5,-120.0,100.0
2023-09-10,2023,1,PIT,SF,7.0,30.0,-1.5,-112.0,-108.0
2023-09-10,2023,1,SEA,LA,13.0,30.0,4.5,-110.0,-110.0
2023-09-10,2023,1,WAS,ARI,20.0,16.0,7.0,-112.0,-108.0
2023-09-11,2023,1,NYJ,BUF,22.0,16.0,-2.5,-110.0,-110.0
2023-09-14,2023,2,PHI,MIN,34.0,28.0,6.0,-110.0,-110.0
2023-09-17,2023,2,ARI,NYG,28.0,31.0,-5.0,-110.0,-110.0
2023-09-17,2023,2,ATL,GB,25.0,24.0,3.0,-105.0,-115.0
2023-09-17,2023,2,BUF,LV,38.0,10.0,7.5,-110.0,-110.0
2023-09-17,2023,2,CIN,BAL,24.0,27.0,3.5,-102.0,-118.0
2023-09-17,2023,2,DAL,NYJ,30.0,10.0,8.5,-110.0,-110.0
2023-09-17,2023,2,DEN,WAS,33.0,35.0,4.0,-110.0,-110.0
2023-09-17,2023,2,DET,SEA,31.0,37.0,4.5,-110.0,-110.0
2023-09-17,2023,2,HOU,IND,20.0,31.0,-1.0,-115.0,-105.0
2023-09-17,2023,2,JAX,KC,9.0,17.0,-3.5,-118.0,-102.0
2023-09-17,2023,2,LA,SF,23.0,30.0,-7.5,-115.0,-105.0
2023-09-17,2023,2,NE,MIA,17.0,24.0,-2.0,-108.0,-112.0
2023-09-17,2023,2,TB,CHI,27.0,17.0,2.5,-110.0,-110.0
2023-09-17,2023,2,TEN,LAC,27.0,24.0,-2.5,-102.0,-118.0
2023-09-18,2023,2,CAR,NO,17.0,20.0,-3.0,-102.0,-118.0
2023-09-18,2023,2,PIT,CLE,26.0,22.0,-2.5,-105.0,-115.0
2023-09-21,2023,3,SF,NYG,30.0,12.0,10.5,-115.0,-105.0
2023-09-24,2023,3,ARI,DAL,28.0,16.0,-11.5,-110.0,-110.0
2023-09-24,2023,3,BAL,IND,19.0,22.0,7.5,-110.0,-110.0
2023-09-24,2023,3,CLE,TEN,27.0,3.0,3.5,-110.0,-110.0
2023-09-24,2023,3,DET,ATL,20.0,6.0,3.0,-120.0,100.0
2023-09-24,2023,3,GB,NO,18.0,17.0,-1.5,-110.0,-110.0
2023-09-24,2023,3,JAX,HOU,17.0,37.0,7.5,-110.0,-110.0
2023-09-24,2023,3,KC,CHI,41.0,10.0,13.0,-110.0,-110.0
2023-09-24,2023,3,LV,PIT,18.0,23.0,3.0,-110.0,-110.0
2023-09-24,2023,3,MIA,DEN,70.0,20.0,6.0,-110.0,-110.0
2023-09-24,2023,3,MIN,LAC,24.0,28.0,1.0,-105.0,-115.0
2023-09-24,2023,3,NYJ,NE,10.0,15.0,-2.5,-108.0,-112.0
2023-09-24,2023,3,SEA,CAR,37.0,27.0,5.0,-110.0,-110.0
2023-09-24,2023,3,WAS,BUF,3.0,37.0,-5.5,-105.0,-115.0
2023-09-25,2023,3,CIN,LA,19.0,16.0,3.0,-120.0,100.0
2023-09-25,2023,3,TB,PHI,11.0,25.0,-6.0,-110.0,-110.0
2023-09-28,2023,4,GB,DET,20.0,34.0,-2.5,-102.0,-118.0
2023-10-01,2023,4,BUF,MIA,48.0,20.0,2.5,-120.0,100.0
2023-10-01,2023,4,CAR,MIN,13.0,21.0,-4.5,-108.0,-112.0
2023-10-01,2023,4,CHI,DEN,28.0,31.0,-3.0,-108.0,-112.0
2023-10-01,2023,4,CLE,BAL,3.0,28.0,-2.0,-110.0,-110.0
2023-10-01,2023,4,DAL,NE,38.0,3.0,6.5,-112.0,-108.0
2023-10-01,2023,4,HOU,PIT,30.0,6.0,-3.0,-110.0,-110.0
2023-10-01,2023,4,IND,LA,23.0,29.0,-1.0,-110.0,-110.0
2023-10-01,2023,4,JAX,ATL,23.0,7.0,3.5,-110.0,-110.0
2023-10-01,2023,4,LAC,LV,24.0,17.0,7.0,-105.0,-115.0
2023-10-01,2023,4,NO,TB,9.0,26.0,4.0,-110.0,-110.0
2023-10-01,2023,4,NYJ,KC,20.0,23.0,-9.5,-110.0,-110.0
2023-10-01,2023,4,PHI,WAS,34.0,31.0,9.5,-110.0,-110.0
2023-10-01,2023,4,SF,ARI,35.0,16.0,15.0,-112.0,-108.0
2023-10-01,2023,4,TEN,CIN,27.0,3.0,-2.5,100.0,-120.0
2023-10-02,2023,4,NYG,SEA,3.0,24.0,-2.5,-105.0,-115.0
2023-10-05,2023,5,WAS,CHI,20.0,40.0,6.0,-110.0,-110.0
2023-10-08,2023,5,ARI,CIN,20.0,34.0,-3.0,100.0,-120.0
2023-10-08,2023,5,ATL,HOU,21.0,19.0,2.5,-110.0,-110.0
2023-10-08,2023,5,BUF,JAX,20.0,25.0,5.5,-110.0,-110.0
2023-10-08,2023,5,DEN,NYJ,21.0,31.0,2.5,-110.0,-110.0
2023-10-08,2023,5,DET,CAR,42.0,24.0,9.5,-110.0,-110.0
2023-10-08,2023,5,IND,TEN,23.0,16.0,-2.5,-110.0,-110.0
2023-10-08,2023,5,LA,PHI,14.0,23.0,-3.5,-110.0,-110.0
2023-10-08,2023,5,MIA,NYG,31.0,16.0,12.5,-110.0,-110.0
2023-10-08,2023,5,MIN,KC,20.0,27.0,-3.5,-115.0,-105.0
2023-10-08,2023,5,NE,NO,0.0,34.0,2.5,-110.0,-110.0
2023-10-08,2023,5,PIT,BAL,17.0,10.0,-4.5,-108.0,-112.0
2023-10-08,2023,5,SF,DAL,42.0,10.0,3.5,-105.0,-115.0
2023-10-09,2023,5,LV,GB,17.0,13.0,1.0,-110.0,-110.0
2023-10-12,2023,6,KC,DEN,19.0,8.0,10.5,-112.0,-108.0
2023-10-15,2023,6,ATL,WAS,16.0,24.0,1.5,-112.0,-108.0
2023-10-15,2023,6,BUF,NYG,14.0,9.0,15.5,-110.0,-110.0
2023-10-15,2023,6,CHI,MIN,13.0,19.0,-3.0,-105.0,-115.0
2023-10-15,2023,6,CIN,SEA,17.0,13.0,3.0,-108.0,-112.0
2023-10-15,2023,6,CLE,SF,19.0,17.0,-9.5,-105.0,-115.0
2023-10-15,2023,6,HOU,NO,20.0,13.0,-2.0,-110.0,-110.0
2023-10-15,2023,6,JAX,IND,37.0,20.0,4.0,-110.0,-110.0
2023-10-15,2023,6,LA,ARI,26.0,9.0,7.0,-115.0,-105.0
2023-10-15,2023,6,LV,NE,21.0,17.0,3.0,-102.0,-118.0
2023-10-15,2023,6,MIA,CAR,42.0,21.0,14.0,-110.0,-110.0
2023-10-15,2023,6,NYJ,PHI,20.0,14.0,-6.5,-105.0,-115.0
2023-10-15,2023,6,TB,DET,6.0,20.0,-3.0,-105.0,-115.0
2023-10-15,2023,6,TEN,BAL,16.0,24.0,-5.5,-108.0,-112.0
2023-10-16,2023,6,LAC,DAL,17.0,20.0,-1.5,-108.0,-112.0
2023-10-19,2023,7,NO,JAX,24.0,31.0,2.5,-112.0,-108.0
2023-10-22,2023,7,BAL,DET,38.0,6.0,3.0,-115.0,-105.0
2023-10-22,2023,7,CHI,LV,30.0,12.0,-2.5,-110.0,-110.0
2023-10-22,2023,7,DEN,GB,19.0,17.0,1.5,-108.0,-112.0
2023-10-22,2023,7,IND,CLE,38.0,39.0,-3.5,-112.0,-108.0
2023-10-22,2023,7,KC,LAC,31.0,17.0,5.5,-115.0,-105.0
2023-10-22,2023,7,LA,PIT,17.0,24.0,3.5,-102.0,-118.0
2023-10-22,2023,7,NE,BUF,29.0,25.0,-7.5,-110.0,-110.0
2023-10-22,2023,7,NYG,WAS,14.0,7.0,-3.0,-112.0,-108.0
2023-10-22,2023,7,PHI,MIA,31.0,17.0,3.0,-108.0,-112.0
2023-10-22,2023,7,SEA,ARI,20.0,10.0,9.5,-108.0,-112.0
2023-10-22,2023,7,TB,ATL,13.0,16.0,3.0,-105.0,-115.0
2023-10-23,2023,7,MIN,SF,22.0,17.0,-7.0,-115.0,-105.0
2023-10-26,2023,8,BUF,TB,24.0,18.0,10.0,-108.0,-112.0
2023-10-29,2023,8,ARI,BAL,24.0,31.0,-9.5,-110.0,-110.0
2023-10-29,2023,8,CAR,HOU,15.0,13.0,-3.0,-102.0,-118.0
2023-10-29,2023,8,DAL,LA,43.0,20.0,6.5,-115.0,-105.0
2023-10-29,2023,8,DEN,KC,24.0,9.0,-7.0,-118.0,-102.0
2023-10-29,2023,8,GB,MIN,10.0,24.0,-1.0,-112.0,-108.0
2023-10-29,2023,8,IND,NO,27.0,38.0,-2.0,-110.0,-110.0
2023-10-29,2023,8,LAC,CHI,30.0,13.0,9.5,-112.0,-108.0
2023-10-29,2023,8,MIA,NE,31.0,17.0,7.5,-110.0,-110.0
2023-10-29,2023,8,NYG,NYJ,10.0,13.0,-3.0,-105.0,-115.0
2023-10-29,2023,8,PIT,JAX,10.0,20.0,-2.5,-110.0,-110.0
2023-10-29,2023,8,SEA,CLE,24.0,20.0,4.0,-110.0,-110.0
2023-10-29,2023,8,SF,CIN,17.0,31.0,4.0,-115.0,-105.0
2023-10-29,2023,8,TEN,ATL,28.0,23.0,-2.5,-110.0,-110.0
2023-10-29,2023,8,WAS,PHI,31.0,38.0,-7.0,-110.0,-110.0
2023-10-30,2023,8,DET,LV,26.0,14.0,7.0,-110.0,-110.0
2023-11-02,2023,9,PIT,TEN,20.0,16.0,3.5,100.0,-120.0
2023-11-05,2023,9,ATL,MIN,28.0,31.0,3.5,-112.0,-108.0
2023-11-05,2023,9,BAL,SEA,37.0,3.0,6.0,-110.0,-110.0
2023-11-05,2023,9,CAR,IND,13.0,27.0,-1.5,-112.0,-108.0
2023-11-05,2023,9,CIN,BUF,24.0,18.0,1.5,-112.0,-108.0
2023-11-05,2023,9,CLE,ARI,27.0,0.0,13.0,-108.0,-112.0
2023-11-05,2023,9,GB,LA,20.0,3.0,3.5,-112.0,-108.0
2023-11-05,2023,9,HOU,TB,39.0,37.0,2.5,-120.0,100.0
2023-11-05,2023,9,KC,MIA,21.0,14.0,1.0,-108.0,-112.0
2023-11-05,2023,9,LV,NYG,30.0,6.0,1.0,-110.0,-110.0
2023-11-05,2023,9,NE,WAS,17.0,20.0,2.5,-120.0,100.0
2023-11-05,2023,9,NO,CHI,24.0,17.0,9.0,-112.0,-108.0
2023-11-05,2023,9,PHI,DAL,28.0,23.0,3.5,-102.0,-118.0
2023-11-06,2023,9,NYJ,LAC,6.0,27.0,-3.0,-102.0,-118.0
2023-11-09,2023,10,CHI,CAR,16.0,13.0,3.0,-120.0,100.0
2023-11-12,2023,10,ARI,ATL,25.0,23.0,-2.0,-110.0,-110.0
2023-11-12,2023,10,BAL,CLE,31.0,33.0,6.0,-108.0,-112.0
2023-11-12,2023,10,CIN,HOU,27.0,30.0,5.5,-110.0,-110.0
2023-11-12,2023,10,DAL,NYG,49.0,17.0,17.5,-112.0,-108.0
2023-11-12,2023,10,JAX,SF,3.0,34.0,-3.0,-108.0,-112.0
2023-11-12,2023,10,LAC,DET,38.0,41.0,-2.5,-110.0,-110.0
2023-11-12,2023,10,LV,NYJ,16.0,12.0,-1.0,-112.0,-108.0
2023-11-12,2023,10,MIN,NO,27.0,19.0,-3.0,-115.0,-105.0
2023-11-12,2023,10,NE,IND,6.0,10.0,-1.0,-110.0,-110.0
2023-11-12,2023,10,PIT,GB,23.0,19.0,3.0,-120.0,100.0
2023-11-12,2023,10,SEA,WAS,29.0,26.0,6.0,-110.0,-110.0
2023-11-12,2023,10,TB,TEN,20.0,6.0,2.5,-115.0,-105.0
2023-11-13,2023,10,BUF,DEN,22.0,24.0,7.5,-108.0,-112.0
2023-11-16,2023,11,BAL,CIN,34.0,20.0,4.0,-108.0,-112.0
2023-11-19,2023,11,BUF,NYJ,32.0,6.0,8.0,-112.0,-108.0
2023-11-19,2023,11,CAR,DAL,10.0,33.0,-11.0,-110.0,-110.0
2023-11-19,2023,11,CLE,PIT,13.0,10.0,2.5,-115.0,-105.0
2023-11-19,2023,11,DEN,MIN,21.0,20.0,2.5,-118.0,-102.0
2023-11-19,2023,11,DET,CHI,31.0,26.0,8.0,-110.0,-110.0
2023-11-19,2023,11,GB,LAC,23.0,20.0,-3.0,-110.0,-110.0
2023-11-19,2023,11,HOU,ARI,21.0,16.0,5.5,-112.0,-108.0
2023-11-19,2023,11,JAX,TEN,34.0,14.0,6.5,-115.0,-105.0
2023-11-19,2023,11,LA,SEA,17.0,16.0,2.5,-110.0,-110.0
2023-11-19,2023,11,MIA,LV,20.0,13.0,14.0,-110.0,-110.0
2023-11-19,2023,11,SF,TB,27.0,14.0,13.5,-110.0,-110.0
2023-11-19,2023,11,WAS,NYG,19.0,31.0,7.5,-110.0,-110.0
2023-11-20,2023,11,KC,PHI,17.0,21.0,2.5,-120.0,100.0
2023-11-23,2023,12,DAL,WAS,45.0,10.0,13.0,-110.0,-110.0
2023-11-23,2023,12,DET,GB,22.0,29.0,8.5,-115.0,-105.0
2023-11-23,2023,12,SEA,SF,13.0,31.0,-7.0,-108.0,-112.0
2023-11-24,2023,12,NYJ,MIA,13.0,34.0,-9.5,100.0,-120.0
2023-11-26,2023,12,ARI,LA,14.0,37.0,-3.0,-115.0,-105.0
2023-11-26,2023,12,ATL,NO,24.0,15.0,-2.0,-110.0,-110.0
2023-11-26,2023,12,CIN,PIT,10.0,16.0,-2.0,-108.0,-112.0
2023-11-26,2023,12,DEN,CLE,29.0,12.0,1.5,-110.0,-110.0
2023-11-26,2023,12,HOU,JAX,21.0,24.0,-1.0,-110.0,-110.0
2023-11-26,2023,12,IND,TB,27.0,20.0,2.5,-115.0,-105.0
2023-11-26,2023,12,LAC,BAL,10.0,20.0,-3.0,-105.0,-115.0
2023-11-26,2023,12,LV,KC,17.0,31.0,-9.0,-110.0,-110.0
2023-11-26,2023,12,NYG,NE,10.0,7.0,-4.5,-112.0,-108.0
2023-11-26,2023,12,PHI,BUF,37.0,34.0,2.5,-115.0,-105.0
2023-11-26,2023,12,TEN,CAR,17.0,10.0,3.5,-105.0,-112.0
2023-11-27,2023,12,MIN,CHI,10.0,12.0,3.0,-115.0,-105.0
2023-11-30,2023,13,DAL,SEA,41.0,35.0,9.5,-118.0,-102.0
2023-12-03,2023,13,GB,KC,27.0,19.0,-5.5,-102.0,-118.0
2023-12-03,2023,13,HOU,DEN,22.0,17.0,3.5,102.0,-122.0
2023-12-03,2023,13,LA,CLE,36.0,19.0,3.5,-110.0,-110.0
2023-12-03,2023,13,NE,LAC,0.0,6.0,-4.5,-110.0,-110.0
2023-12-03,2023,13,NO,DET,28.0,33.0,-4.0,-110.0,-110.0
2023-12-03,2023,13,NYJ,ATL,8.0,13.0,-2.0,-112.0,-108.0
2023-12-03,2023,13,PHI,SF,19.0,42.0,-3.0,-115.0,-105.0
2023-12-03,2023,13,PIT,ARI,10.0,24.0,6.0,-115.0,-105.0
2023-12-03,2023,13,TB,CAR,21.0,18.0,4.0,-110.0,-110.0
2023-12-03,2023,13,TEN,IND,28.0,31.0,-1.5,-110.0,-110.0
2023-12-03,2023,13,WAS,MIA,15.0,45.0,-8.5,-108.0,-112.0
2023-12-04,2023,13,JAX,CIN,31.0,34.0,10.0,-115.0,-105.0
2023-12-07,2023,14,PIT,NE,18.0,21.0,6.0,-102.0,-118.0
2023-12-10,2023,14,ATL,TB,25.0,29.0,1.5,-112.0,-108.0
2023-12-10,2023,14,BAL,LA,37.0,31.0,7.5,-105.0,-115.0
2023-12-10,2023,14,CHI,DET,28.0,13.0,-3.0,100.0,-120.0
2023-12-10,2023,14,CIN,IND,34.0,14.0,3.0,-102.0,-118.0
2023-12-10,2023,14,CLE,JAX,31.0,27.0,2.5,-112.0,-108.0
2023-12-10,2023,14,DAL,PHI,33.0,13.0,3.5,-102.0,-118.0
2023-12-10,2023,14,KC,BUF,17.0,20.0,2.0,-110.0,-110.0
2023-12-10,2023,14,LAC,DEN,7.0,24.0,3.0,-108.0,-112.0
2023-12-10,2023,14,LV,MIN,0.0,3.0,-3.0,-112.0,-108.0
2023-12-10,2023,14,NO,CAR,28.0,6.0,5.5,-110.0,-110.0
2023-12-10,2023,14,NYJ,HOU,30.0,6.0,-3.5,-112.0,-108.0
2023-12-10,2023,14,SF,SEA,28.0,16.0,14.5,-110.0,-110.0
2023-12-11,2023,14,MIA,TEN,27.0,28.0,14.0,-110.0,-110.0
2023-12-11,2023,14,NYG,GB,24.0,22.0,-6.0,-108.0,-112.0
2023-12-14,2023,15,LV,LAC,63.0,21.0,3.0,-110.0,-110.0
2023-12-16,2023,15,CIN,MIN,27.0,24.0,3.0,-115.0,-105.0
2023-12-16,2023,15,DET,DEN,42.0,17.0,5.5,-112.0,-108.0
2023-12-16,2023,15,IND,PIT,30.0,13.0,1.5,-110.0,-110.0
2023-12-17,2023,15,ARI,SF,29.0,45.0,-12.5,-110.0,-110.0
2023-12-17,2023,15,BUF,DAL,31.0,10.0,2.0,-112.0,-108.0
2023-12-17,2023,15,CAR,ATL,9.0,7.0,-3.0,-118.0,-102.0
2023-12-17,2023,15,CLE,CHI,20.0,17.0,3.0,100.0,-120.0
2023-12-17,2023,15,GB,TB,20.0,34.0,4.0,-110.0,-110.0
2023-12-17,2023,15,JAX,BAL,7.0,23.0,-4.0,-110.0,-110.0
2023-12-17,2023,15,LA,WAS,28.0,20.0,6.5,-112.0,-108.0
2023-12-17,2023,15,MIA,NYJ,30.0,0.0,7.5,-105.0,-115.0
2023-12-17,2023,15,NE,KC,17.0,27.0,-10.0,-108.0,-112.0
2023-12-17,2023,15,NO,NYG,24.0,6.0,6.0,-112.0,-108.0
2023-12-17,2023,15,TEN,HOU,16.0,19.0,3.0,-120.0,100.0
2023-12-18,2023,15,SEA,PHI,20.0,17.0,-5.0,100.0,-120.0
2023-12-21,2023,16,LA,NO,30.0,22.0,4.0,-120.0,100.0
2023-12-23,2023,16,LAC,BUF,22.0,24.0,-13.0,-115.0,-105.0
2023-12-23,2023,16,PIT,CIN,34.0,11.0,-3.0,-115.0,-105.0
2023-12-24,2023,16,ATL,IND,29.0,10.0,3.0,-105.0,-115.0
2023-12-24,2023,16,CAR,GB,30.0,33.0,-3.5,-108.0,-112.0
2023-12-24,2023,16,CHI,ARI,27.0,16.0,4.5,-110.0,-110.0
2023-12-24,2023,16,DEN,NE,23.0,26.0,7.0,-110.0,-110.0
2023-12-24,2023,16,HOU,CLE,22.0,36.0,-3.0,-110.0,-110.0
2023-12-24,2023,16,MIA,DAL,22.0,20.0,1.5,-110.0,-110.0
2023-12-24,2023,16,MIN,DET,24.0,30.0,-2.5,105.0,-125.0
2023-12-24,2023,16,NYJ,WAS,30.0,28.0,3.0,-112.0,-108.0
2023-12-24,2023,16,TB,JAX,30.0,12.0,-2.0,-110.0,-110.0
2023-12-24,2023,16,TEN,SEA,17.0,20.0,-3.0,-110.0,-110.0
2023-12-25,2023,16,KC,LV,14.0,20.0,11.0,-118.0,-102.0
2023-12-25,2023,16,PHI,NYG,33.0,25.0,14.0,-108.0,-112.0
2023-12-25,2023,16,SF,BAL,19.0,33.0,6.5,-115.0,-105.0
2023-12-28,2023,17,CLE,NYJ,37.0,20.0,6.5,-115.0,-105.0
2023-12-30,2023,17,DAL,DET,20.0,19.0,5.5,-110.0,-110.0
2023-12-31,2023,17,BAL,MIA,56.0,19.0,3.0,-120.0,100.0
2023-12-31,2023,17,BUF,NE,27.0,21.0,15.0,-110.0,-110.0
2023-12-31,2023,17,CHI,ATL,37.0,17.0,3.0,-105.0,-115.0
2023-12-31,2023,17,DEN,LAC,16.0,9.0,3.5,-112.0,-108.0
2023-12-31,2023,17,HOU,TEN,26.0,3.0,5.0,-115.0,-105.0
2023-12-31,2023,17,IND,LV,23.0,20.0,3.5,-110.0,-110.0
2023-12-31,2023,17,JAX,CAR,26.0,0.0,3.5,-110.0,-110.0
2023-12-31,2023,17,KC,CIN,25.0,17.0,7.5,-105.0,-115.0
2023-12-31,2023,17,MIN,GB,10.0,33.0,1.0,-108.0,-112.0
2023-12-31,2023,17,NYG,LA,25.0,26.0,-6.0,-108.0,-112.0
2023-12-31,2023,17,PHI,ARI,31.0,35.0,12.0,-110.0,-110.0
2023-12-31,2023,17,SEA,PIT,23.0,30.0,4.5,-110.0,-110.0
2023-12-31,2023,17,TB,NO,13.0,23.0,2.5,-120.0,100.0
2023-12-31,2023,17,WAS,SF,10.0,27.0,-14.0,-105.0,-115.0
2024-01-06,2023,18,BAL,PIT,10.0,17.0,-3.0,-115.0,-105.0
2024-01-06,2023,18,IND,HOU,19.0,23.0,-1.5,-110.0,-110.0
2024-01-07,2023,18,ARI,SEA,20.0,21.0,-2.5,102.0,-122.0
2024-01-07,2023,18,CAR,TB,0.0,9.0,-5.0,-115.0,-105.0
2024-01-07,2023,18,CIN,CLE,31.0,14.0,7.5,-105.0,-115.0
2024-01-07,2023,18,DET,MIN,30.0,20.0,3.5,-118.0,-102.0
2024-01-07,2023,18,GB,CHI,17.0,9.0,2.5,-118.0,-102.0
2024-01-07,2023,18,LAC,KC,12.0,13.0,3.5,-105.0,-115.0
2024-01-07,2023,18,LV,DEN,27.0,14.0,3.5,-102.0,-118.0
2024-01-07,2023,18,MIA,BUF,14.0,21.0,-2.5,105.0,-125.0
2024-01-07,2023,18,NE,NYJ,3.0,17.0,2.5,-108.0,-112.0
2024-01-07,2023,18,NO,ATL,48.0,17.0,3.5,102.0,-122.0
2024-01-07,2023,18,NYG,PHI,27.0,10.0,-4.5,-108.0,-112.0
2024-01-07,2023,18,SF,LA,20.0,21.0,5.5,-112.0,-108.0
2024-01-07,2023,18,TEN,JAX,28.0,20.0,-3.5,-118.0,-102.0
2024-01-07,2023,18,WAS,DAL,10.0,38.0,-13.0,-105.0,-115.0
2024-01-13,2023,19,HOU,CLE,45.0,14.0,-2.5,-110.0,-110.0
2024-01-13,2023,19,KC,MIA,26.0,7.0,4.5,-118.0,-102.0
2024-01-14,2023,19,DAL,GB,32.0,48.0,7.0,-122.0,102.0
2024-01-14,2023,19,DET,LA,24.0,23.0,3.5,102.0,-122.0
2024-01-15,2023,19,BUF,PIT,31.0,17.0,10.0,-112.0,-108.0
2024-01-15,2023,19,TB,PHI,32.0,9.0,-2.5,105.0,-125.0
2024-01-20,2023,20,BAL,HOU,34.0,10.0,10.0,-105.0,-115.0
2024-01-20,2023,20,SF,GB,24.0,21.0,10.5,-108.0,-112.0
2024-01-21,2023,20,BUF,KC,24.0,27.0,2.5,-110.0,-110.0
2024-01-21,2023,20,DET,TB,31.0,23.0,6.0,-118.0,-102.0
2024-01-28,2023,21,BAL,KC,10.0,17.0,4.5,-112.0,-110.0
2024-01-28,2023,21,SF,DET,34.0,31.0,7.5,100.0,-120.0
2024-02-11,2023,22,KC,SF,25.0,22.0,-1.5,-110.0,-110.0
2024-09-05,2024,1,KC,BAL,27.0,20.0,3.0,-102.0,-118.0
2024-09-06,2024,1,PHI,GB,34.0,29.0,2.0,-110.0,-110.0
2024-09-08,2024,1,ATL,PIT,10.0,18.0,4.0,-110.0,-110.0
2024-09-08,2024,1,BUF,ARI,34.0,28.0,6.5,-115.0,-105.0
2024-09-08,2024,1,CHI,TEN,24.0,17.0,4.0,-112.0,-108.0
2024-09-08,2024,1,CIN,NE,10.0,16.0,8.0,-110.0,-110.0
2024-09-08,2024,1,CLE,DAL,17.0,33.0,2.5,-108.0,-112.0
2024-09-08,2024,1,DET,LA,26.0,20.0,5.0,-112.0,-108.0
2024-09-08,2024,1,IND,HOU,27.0,29.0,-3.0,-112.0,-108.0
2024-09-08,2024,1,LAC,LV,22.0,10.0,3.0,-102.0,-118.0
2024-09-08,2024,1,MIA,JAX,20.0,17.0,3.5,-110.0,-110.0
2024-09-08,2024,1,NO,CAR,47.0,10.0,3.5,-112.0,-108.0
2024-09-08,2024,1,NYG,MIN,6.0,28.0,-1.0,-112.0,-108.0
2024-09-08,2024,1,SEA,DEN,26.0,20.0,6.5,-110.0,-110.0
2024-09-08,2024,1,TB,WAS,37.0,20.0,4.0,-108.0,-112.0
2024-09-09,2024,1,SF,NYJ,32.0,19.0,3.5,-105.0,-115.0
2024-09-12,2024,2,MIA,BUF,10.0,31.0,2.5,-110.0,-110.0
2024-09-15,2024,2,ARI,LA,41.0,10.0,-1.0,-115.0,-105.0
2024-09-15,2024,2,BAL,LV,23.0,26.0,9.0,-108.0,-112.0
2024-09-15,2024,2,CAR,LAC,3.0,26.0,-5.0,-110.0,-110.0
2024-09-15,2024,2,DAL,NO,19.0,44.0,6.5,-108.0,-112.0
2024-09-15,2024,2,DEN,PIT,6.0,13.0,-3.0,-118.0,-102.0
2024-09-15,2024,2,DET,TB,16.0,20.0,7.5,-112.0,-108.0
2024-09-15,2024,2,GB,IND,16.0,10.0,-3.0,-118.0,-102.0
2024-09-15,2024,2,HOU,CHI,19.0,13.0,6.0,-112.0,-108.0
2024-09-15,2024,2,JAX,CLE,13.0,18.0,3.0,-120.0,100.0
2024-09-15,2024,2,KC,CIN,26.0,25.0,6.5,-115.0,-105.0
2024-09-15,2024,2,MIN,SF,23.0,17.0,-4.5,-108.0,-112.0
2024-09-15,2024,2,NE,SEA,20.0,23.0,-3.5,-118.0,-102.0
2024-09-15,2024,2,TEN,NYJ,17.0,24.0,-3.5,-108.0,-112.0
2024-09-15,2024,2,WAS,NYG,21.0,18.0,1.5,-112.0,-108.0
2024-09-16,2024,2,PHI,ATL,21.0,22.0,5.5,-115.0,-105.0
2024-09-19,2024,3,NYJ,NE,24.0,3.0,6.5,-110.0,-110.0
2024-09-22,2024,3,ARI,DET,13.0,20.0,-3.0,-118.0,-102.0
2024-09-22,2024,3,ATL,KC,17.0,22.0,-3.0,-102.0,-118.0
2024-09-22,2024,3,CLE,NYG,15.0,21.0,6.5,-108.0,-112.0
2024-09-22,2024,3,DAL,BAL,25.0,28.0,-1.5,-110.0,-110.0
2024-09-22,2024,3,IND,CHI,21.0,16.0,1.5,-112.0,-108.0
2024-09-22,2024,3,LA,SF,27.0,24.0,-6.0,-112.0,-108.0
2024-09-22,2024,3,LV,CAR,22.0,36.0,5.5,-110.0,-110.0
2024-09-22,2024,3,MIN,HOU,34.0,7.0,-2.0,-108.0,-112.0
2024-09-22,2024,3,NO,PHI,12.0,15.0,2.5,-115.0,-105.0
2024-09-22,2024,3,PIT,LAC,20.0,10.0,3.0,-102.0,-118.0
2024-09-22,2024,3,SEA,MIA,24.0,3.0,4.0,-110.0,-110.0
