league,season,week,date,event,side,close_spread,home_spread_odds,away_spread_odds,model_p,breakeven_p,EV,tier,y,profit_USD,model_edge_pts
NFL,2018,2,2018-09-16,HOU@TEN,away,-3.5,-114.0,103.0,0.6030285590722003,0.49261083743842365,22.414797491656667,Green,0,-100.0,-3.4999999999999982
NFL,2018,2,2018-09-16,IND@WAS,home,6.0,-102.0,-108.0,0.6728372237476172,0.504950495049505,33.248156075508504,Green,0,-100.0,5.999999999999999
NFL,2018,2,2018-09-17,SEA@CHI,home,5.0,-108.0,-102.0,0.6454757648289114,0.5192307692307693,24.31385100408665,Green,1,92.59,5.000000000000001
NFL,2018,3,2018-09-20,NYJ@CLE,home,3.0,-115.0,103.0,0.5885748930607881,0.5348837209302325,10.037914789625614,Green,1,86.96,3.0000000000000004
NFL,2018,3,2018-09-23,CHI@ARI,away,-6.0,-111.0,-100.0,0.6728372237476172,0.5,34.567444749523446,Green,0,-100.0,-5.999999999999999
NFL,2018,3,2018-09-23,NO@ATL,home,1.5,-110.0,-101.0,0.544564628101129,0.5238095238095238,3.9623380920337237,Green,0,-100.0,1.4999999999999987
NFL,2018,3,2018-09-23,DEN@BAL,home,5.5,-104.0,-106.0,0.6592612417433361,0.5098039215686274,29.316628188115935,Green,1,96.15,5.5
NFL,2018,3,2018-09-23,CIN@CAR,home,2.5,-118.0,106.0,0.5739999930772464,0.5412844036697247,6.0440665176607675,Green,1,84.75,2.5
NFL,2018,3,2018-09-23,NE@DET,away,-7.0,-120.0,107.0,0.6992999160803341,0.4830917874396135,44.755082628629175,Green,0,-100.0,-7.000000000000001
NFL,2018,3,2018-09-23,NYG@HOU,home,6.5,-102.0,-109.0,0.6861882951103464,0.504950495049505,35.89219177675488,Green,0,-100.0,6.5000000000000036
NFL,2018,3,2018-09-23,TEN@JAX,home,10.0,100.0,-111.0,0.7722474293659675,0.5,54.449485873193495,Green,0,-100.0,9.999999999999998
NFL,2018,3,2018-09-23,SF@KC,home,6.0,-108.0,-103.0,0.6728372237476172,0.5192307692307693,29.583465314355916,Green,1,92.59,5.999999999999999
NFL,2018,3,2018-09-23,LAC@LA,home,7.5,111.0,-125.0,0.7121584679299363,0.47393364928909953,50.265436733216575,Green,1,111.0,7.500000000000003
NFL,2018,3,2018-09-23,OAK@MIA,home,3.0,111.0,-125.0,0.5885748930607881,0.47393364928909953,24.1893024358263,Green,1,111.0,3.0000000000000004
NFL,2018,3,2018-09-23,BUF@MIN,home,16.5,-103.0,-108.0,0.8909027500988551,0.5073891625615764,75.58568764084231,Green,0,-100.0,16.499999999999996
NFL,2018,3,2018-09-23,IND@PHI,home,6.5,-108.0,-103.0,0.6861882951103464,0.5192307692307693,32.15478276199264,Green,0,-100.0,6.5000000000000036
NFL,2018,3,2018-09-23,DAL@SEA,home,1.0,-108.0,-103.0,0.5297442009973109,0.5192307692307693,2.02480908096358,Green,1,92.59,0.9999999999999987
NFL,2018,3,2018-09-23,GB@WAS,away,-2.5,-101.0,-110.0,0.5739999930772464,0.5238095238095238,9.581816860201576,Green,0,-100.0,-2.5
NFL,2018,3,2018-09-24,PIT@TB,home,1.0,-112.0,101.0,0.5297442009973109,0.5283018867924528,0.2730094744909928,Yellow,0,-100.0,0.9999999999999987
NFL,2018,4,2018-09-27,MIN@LA,home,7.5,104.0,-116.0,0.7121584679299363,0.49019607843137253,45.28032745770702,Green,0,-100.0,7.500000000000003
NFL,2018,4,2018-09-30,SEA@ARI,away,-3.5,100.0,-111.0,0.6030285590722003,0.5260663507109005,14.629753120931777,Green,0,-100.0,-3.4999999999999982
NFL,2018,4,2018-09-30,CIN@ATL,home,3.5,102.0,-114.0,0.6030285590722003,0.49504950495049505,21.811768932584464,Green,0,-100.0,3.4999999999999982
NFL,2018,4,2018-09-30,TB@CHI,home,3.0,113.0,-127.0,0.5885748930607881,0.4694835680751174,25.366452221947867,Green,1,113.0,3.0000000000000004
NFL,2018,4,2018-09-30,DET@DAL,home,2.5,-113.0,102.0,0.5739999930772464,0.5305164319248826,8.196458872082724,Green,0,-100.0,2.5
NFL,2018,4,2018-09-30,BUF@GB,home,8.5,-108.0,-103.0,0.7370667233812597,0.5192307692307693,41.95359116972408,Green,1,92.59,8.5
NFL,2018,4,2018-09-30,HOU@IND,away,-1.0,-103.0,-107.0,0.529744200997311,0.5169082125603864,2.483223931255496,Green,1,93.46,-1.0000000000000024
NFL,2018,4,2018-09-30,NYJ@JAX,home,7.5,108.0,-121.0,0.7121584679299363,0.4807692307692308,48.12896132942676,Green,1,108.0,7.500000000000003
NFL,2018,4,2018-09-30,SF@LAC,home,10.0,106.0,-118.0,0.7722474293659675,0.4854368932038835,59.08297044938931,Green,0,-100.0,9.999999999999998
NFL,2018,4,2018-09-30,MIA@NE,home,6.5,-108.0,-103.0,0.6861882951103464,0.5192307692307693,32.15478276199264,Green,1,92.59,6.5000000000000036
NFL,2018,4,2018-09-30,NO@NYG,away,-3.5,-122.0,109.0,0.6030285590722003,0.4784688995215311,26.032968846089876,Green,1,109.0,-3.4999999999999982
NFL,2018,4,2018-09-30,CLE@OAK,home,2.5,-111.0,100.0,0.5739999930772464,0.5260663507109005,9.111710395764849,Green,1,90.09,2.5
NFL,2018,4,2018-09-30,BAL@PIT,home,3.0,-115.0,103.0,0.5885748930607881,0.5348837209302325,10.037914789625614,Green,0,-100.0,3.0000000000000004
NFL,2018,4,2018-09-30,PHI@TEN,away,-3.0,-115.0,103.0,0.5885748930607881,0.49261083743842365,19.480703291339996,Green,0,-100.0,-3.0000000000000004
NFL,2018,4,2018-10-01,KC@DEN,away,-3.5,-113.0,102.0,0.6030285590722003,0.49504950495049505,21.811768932584464,Green,1,102.0,-3.4999999999999982
NFL,2018,5,2018-10-04,IND@NE,home,10.5,-101.0,-110.0,0.7833573157367203,0.5024875621890548,55.89586184463443,Green,1,99.01,10.5
NFL,2018,5,2018-10-07,TEN@BUF,away,-6.0,101.0,-112.0,0.6728372237476172,0.5283018867924528,27.358474495084696,Green,0,-100.0,-5.999999999999999
NFL,2018,5,2018-10-07,NYG@CAR,home,7.0,111.0,-125.0,0.6992999160803341,0.47393364928909953,47.55228229295051,Green,0,-100.0,7.000000000000001
NFL,2018,5,2018-10-07,MIA@CIN,home,6.0,-103.0,-107.0,0.6728372237476172,0.5073891625615764,32.60772468035563,Green,1,97.09,5.999999999999999
NFL,2018,5,2018-10-07,BAL@CLE,away,-3.0,106.0,-119.0,0.5885748930607881,0.54337899543379,8.31756435320387,Green,0,-100.0,-3.0000000000000004
NFL,2018,5,2018-10-07,GB@DET,home,1.0,-117.0,105.0,0.5297442009973109,0.5391705069124424,-1.7482977637466146,Red,1,85.47,0.9999999999999987
NFL,2018,5,2018-10-07,DAL@HOU,home,3.5,102.0,-114.0,0.6030285590722003,0.49504950495049505,21.811768932584464,Green,0,-100.0,3.4999999999999982
NFL,2018,5,2018-10-07,JAX@KC,home,3.0,103.0,-115.0,0.5885748930607881,0.49261083743842365,19.480703291339996,Green,1,103.0,3.0000000000000004
NFL,2018,5,2018-10-07,OAK@LAC,home,5.5,-105.0,-105.0,0.6592612417433361,0.5121951219512195,28.71290910227038,Green,1,95.24,5.5
NFL,2018,5,2018-10-07,DEN@NYJ,away,-1.0,-110.0,-101.0,0.529744200997311,0.5024875621890548,5.4243409905539774,Green,0,-100.0,-1.0000000000000024
NFL,2018,5,2018-10-07,MIN@PHI,home,3.5,-104.0,-106.0,0.6030285590722003,0.5098039215686274,18.286371202623908,Green,0,-100.0,3.4999999999999982
NFL,2018,5,2018-10-07,ATL@PIT,home,3.5,-103.0,-108.0,0.6030285590722003,0.5073891625615764,18.849317953064727,Green,1,97.09,3.4999999999999982
NFL,2018,5,2018-10-07,LA@SEA,away,-7.5,-113.0,102.0,0.7121584679299363,0.49504950495049505,43.85601052184713,Green,0,-100.0,-7.500000000000003
NFL,2018,5,2018-10-07,ARI@SF,home,3.0,-108.0,-103.0,0.5885748930607881,0.5192307692307693,13.355164589485124,Green,0,-100.0,3.0000000000000004
NFL,2018,5,2018-10-08,WAS@NO,home,5.5,-108.0,-103.0,0.6592612417433361,0.5192307692307693,26.968831743161026,Green,1,92.59,5.5
NFL,2018,6,2018-10-11,PHI@NYG,away,-1.5,-100.0,-111.0,0.5445646281011292,0.5260663507109005,3.5163392156200457,Green,1,90.09,-1.5000000000000022
NFL,2018,6,2018-10-14,TB@ATL,home,3.0,-107.0,-103.0,0.5885748930607881,0.5169082125603864,13.864488657554341,Green,1,93.46,3.0000000000000004
NFL,2018,6,2018-10-14,PIT@CIN,home,1.0,-108.0,-103.0,0.5297442009973109,0.5192307692307693,2.02480908096358,Green,0,-100.0,0.9999999999999987
NFL,2018,6,2018-10-14,LAC@CLE,home,1.0,101.0,-112.0,0.5297442009973109,0.4975124378109453,6.478584400459486,Green,0,-100.0,0.9999999999999987
NFL,2018,6,2018-10-14,JAX@DAL,away,-3.0,106.0,-119.0,0.5885748930607881,0.54337899543379,8.31756435320387,Green,0,-100.0,-3.0000000000000004
NFL,2018,6,2018-10-14,LA@DEN,away,-7.0,-108.0,-103.0,0.6992999160803341,0.5073891625615764,37.82318734398819,Green,0,-100.0,-7.000000000000001
NFL,2018,6,2018-10-14,BUF@HOU,home,10.5,106.0,-119.0,0.7833573157367203,0.4854368932038835,61.371607041764385,Green,0,-100.0,10.5
NFL,2018,6,2018-10-14,CHI@MIA,away,-7.5,-123.0,110.0,0.7121584679299363,0.47619047619047616,49.55327826528663,Green,0,-100.0,-7.500000000000003
NFL,2018,6,2018-10-14,ARI@MIN,home,10.0,112.0,-126.0,0.7722474293659675,0.4716981132075472,63.716455025585105,Green,0,0.0,9.999999999999998
NFL,2018,6,2018-10-14,KC@NE,home,4.0,-107.0,-103.0,0.6173420593950878,0.5169082125603864,19.429725509143147,Green,0,-100.0,4.000000000000001
NFL,2018,6,2018-10-14,IND@NYJ,home,2.5,-119.0,106.0,0.5739999930772464,0.54337899543379,5.635292843627693,Green,1,84.03,2.5
NFL,2018,6,2018-10-14,SEA@OAK,away,-3.0,-110.0,-101.0,0.5885748930607881,0.5024875621890548,17.132231193285563,Green,1,99.01,-3.0000000000000004
NFL,2018,6,2018-10-14,BAL@TEN,away,-2.5,-103.0,-108.0,0.5739999930772464,0.5192307692307693,10.548146814877079,Green,1,92.59,-2.5
NFL,2018,6,2018-10-14,CAR@WAS,away,-1.0,-102.0,-109.0,0.529744200997311,0.5215311004784688,1.5748055123284421,Yellow,0,-100.0,-1.0000000000000024
NFL,2018,6,2018-10-15,SF@GB,home,9.0,-103.0,-108.0,0.7490941167400041,0.5073891625615764,47.636995823515385,Green,0,-100.0,9.0
NFL,2018,7,2018-10-18,DEN@ARI,away,-1.0,-110.0,-101.0,0.529744200997311,0.5024875621890548,5.4243409905539774,Green,1,99.01,-1.0000000000000024
NFL,2018,7,2018-10-21,NO@BAL,home,2.5,-114.0,102.0,0.5739999930772464,0.5327102803738317,7.750875893447995,Green,0,-100.0,2.5
NFL,2018,7,2018-10-21,NE@CHI,home,-1.0,107.0,-120.0,0.47025579900268905,0.4830917874396135,-2.6570496064433735,Red,0,-100.0,-1.0000000000000004
NFL,2018,7,2018-10-21,BUF@IND,home,7.0,101.0,-112.0,0.6992999160803341,0.4975124378109453,40.55928313214716,Green,1,101.0,7.000000000000001
NFL,2018,7,2018-10-21,HOU@JAX,home,4.0,-110.0,-101.0,0.6173420593950878,0.5238095238095238,17.856211339062213,Green,0,-100.0,4.000000000000001
NFL,2018,7,2018-10-21,CIN@KC,home,6.5,-106.0,-104.0,0.6861882951103464,0.5145631067961165,33.35357433276543,Green,1,94.34,6.5000000000000036
NFL,2018,7,2018-10-21,TEN@LAC,home,6.5,-108.0,-103.0,0.6861882951103464,0.5192307692307693,32.15478276199264,Green,0,-100.0,6.5000000000000036
NFL,2018,7,2018-10-21,DET@MIA,away,-3.0,110.0,-124.0,0.5885748930607881,0.5535714285714286,6.323206488400435,Green,1,80.65,-3.0000000000000004
NFL,2018,7,2018-10-21,MIN@NYJ,away,-3.5,-119.0,106.0,0.6030285590722003,0.4854368932038835,24.22388316887327,Green,1,106.0,-3.4999999999999982
NFL,2018,7,2018-10-21,CAR@PHI,home,5.0,-109.0,-102.0,0.6454757648289114,0.5215311004784688,23.765536558938074,Green,0,-100.0,5.000000000000001
NFL,2018,7,2018-10-21,LA@SF,away,-8.0,-101.0,-110.0,0.7247512921135721,0.5238095238095238,38.36161031259104,Green,1,90.91,-7.999999999999999
NFL,2018,7,2018-10-21,CLE@TB,home,3.5,-105.0,-105.0,0.6030285590722003,0.5121951219512195,17.73414724742959,Green,0,-100.0,3.4999999999999982
NFL,2018,7,2018-10-21,DAL@WAS,away,-1.5,101.0,-112.0,0.5445646281011292,0.5283018867924528,3.0783046048565907,Green,0,-100.0,-1.5000000000000022
NFL,2018,7,2018-10-22,NYG@ATL,home,4.5,-101.0,-110.0,0.6314970340004694,0.5024875621890548,25.674162211974604,Green,0,-100.0,4.5
NFL,2018,8,2018-10-25,MIA@HOU,home,7.5,101.0,-112.0,0.7121584679299363,0.4975124378109453,43.1438520539172,Green,1,101.0,7.500000000000003
NFL,2018,8,2018-10-28,SF@ARI,away,-2.5,104.0,-116.0,0.5739999930772464,0.5370370370370371,6.882757331625183,Green,0,-100.0,-2.5
NFL,2018,8,2018-10-28,BAL@CAR,away,-2.5,102.0,-114.0,0.5739999930772464,0.5327102803738317,7.750875893447995,Green,0,-100.0,-2.5
NFL,2018,8,2018-10-28,NYJ@CHI,home,8.5,106.0,-119.0,0.7370667233812597,0.4854368932038835,51.83574501653949,Green,1,106.0,8.5
NFL,2018,8,2018-10-28,TB@CIN,home,3.5,-108.0,-103.0,0.6030285590722003,0.5192307692307693,16.13883359909043,Green,0,-100.0,3.4999999999999982
NFL,2018,8,2018-10-28,SEA@DET,home,3.0,-110.0,-101.0,0.5885748930607881,0.5238095238095238,12.364297766150456,Green,0,-100.0,3.0000000000000004
NFL,2018,8,2018-10-28,PHI@JAX,away,-4.0,-108.0,-103.0,0.6173420593950878,0.5073891625615764,21.670328210876534,Green,1,97.09,-4.000000000000001
NFL,2018,8,2018-10-28,DEN@KC,home,8.5,-109.0,-102.0,0.7370667233812597,0.5215311004784688,41.32747264833328,Green,0,-100.0,8.5
NFL,2018,8,2018-10-28,GB@LA,home,7.5,-105.0,-105.0,0.7121584679299363,0.5121951219512195,39.040462786320894,Green,0,-100.0,7.500000000000003
NFL,2018,8,2018-10-28,NO@MIN,away,-2.5,-103.0,-108.0,0.5739999930772464,0.5192307692307693,10.548146814877079,Green,1,92.59,-2.5
NFL,2018,8,2018-10-28,WAS@NYG,away,-1.0,-110.0,-101.0,0.529744200997311,0.5024875621890548,5.4243409905539774,Green,1,99.01,-1.0000000000000024
NFL,2018,8,2018-10-28,IND@OAK,away,-3.5,-109.0,-102.0,0.6030285590722003,0.504950495049505,19.423302875082804,Green,1,98.04,-3.4999999999999982
NFL,2018,8,2018-10-28,CLE@PIT,home,8.5,-103.0,-108.0,0.7370667233812597,0.5073891625615764,45.266548394558946,Green,1,97.09,8.5
NFL,2018,8,2018-10-29,NE@BUF,away,-13.5,-103.0,-107.0,0.8431437599271197,0.5169082125603864,63.11285822889137,Green,1,93.46,-13.5
NFL,2018,9,2018-11-01,OAK@SF,away,-1.5,-108.0,-103.0,0.5445646281011292,0.5073891625615764,7.326815052940994,Green,0,-100.0,-1.5000000000000022
NFL,2018,9,2018-11-04,PIT@BAL,home,1.5,-114.0,102.0,0.544564628101129,0.5327102803738317,2.225289836527733,Green,0,-100.0,1.4999999999999987
NFL,2018,9,2018-11-04,CHI@BUF,away,-10.5,-125.0,111.0,0.7833573157367203,0.47393364928909953,65.28839362044799,Green,1,111.0,-10.5
NFL,2018,9,2018-11-04,TB@CAR,home,6.0,-111.0,100.0,0.6728372237476172,0.5260663507109005,27.899688478150665,Green,1,90.09,5.999999999999999
NFL,2018,9,2018-11-04,KC@CLE,away,-7.5,-101.0,-110.0,0.7121584679299363,0.5238095238095238,35.957525695715105,Green,1,90.91,-7.500000000000003
NFL,2018,9,2018-11-04,HOU@DEN,home,1.0,-115.0,103.0,0.5297442009973109,0.5348837209302325,-0.9608667700679641,Red,0,-100.0,0.9999999999999987
NFL,2018,9,2018-11-04,NYJ@MIA,home,3.0,-103.0,-108.0,0.5885748930607881,0.5073891625615764,16.00068280712621,Green,1,97.09,3.0000000000000004
NFL,2018,9,2018-11-04,DET@MIN,home,4.5,-110.0,-101.0,0.6314970340004694,0.5238095238095238,20.55852467281689,Green,1,90.91,4.5
NFL,2018,9,2018-11-04,GB@NE,home,5.0,-108.0,-103.0,0.6454757648289114,0.5192307692307693,24.31385100408665,Green,1,92.59,5.000000000000001
NFL,2018,9,2018-11-04,LA@NO,away,-2.5,-108.0,-103.0,0.5739999930772464,0.5073891625615764,13.128153975418455,Green,0,-100.0,-2.5
NFL,2018,9,2018-11-04,LAC@SEA,home,1.0,102.0,-114.0,0.5297442009973109,0.49504950495049505,7.008328601456803,Green,0,-100.0,0.9999999999999987
NFL,2018,9,2018-11-04,ATL@WAS,home,1.5,-114.0,102.0,0.544564628101129,0.5327102803738317,2.225289836527733,Green,0,-100.0,1.4999999999999987
NFL,2018,9,2018-11-05,TEN@DAL,home,4.5,-112.0,101.0,0.6314970340004694,0.5283018867924528,19.533367150088853,Green,0,-100.0,4.5
NFL,2018,10,2018-11-08,CAR@PIT,home,3.5,-104.0,-106.0,0.6030285590722003,0.5098039215686274,18.286371202623908,Green,1,96.15,3.4999999999999982
NFL,2018,10,2018-11-11,DET@CHI,home,7.5,102.0,-114.0,0.7121584679299363,0.49504950495049505,43.85601052184713,Green,1,102.0,7.500000000000003
NFL,2018,10,2018-11-11,NO@CIN,away,-5.5,-103.0,-108.0,0.6592612417433361,0.5192307692307693,26.968831743161026,Green,1,92.59,-5.5
NFL,2018,10,2018-11-11,ATL@CLE,away,-5.5,-108.0,-103.0,0.6592612417433361,0.5073891625615764,29.932069974657505,Green,0,-100.0,-5.5
NFL,2018,10,2018-11-11,MIA@GB,home,13.0,102.0,-114.0,0.8340139494008468,0.49504950495049505,68.47081777897105,Green,1,102.0,13.0
NFL,2018,10,2018-11-11,JAX@IND,home,3.0,-105.0,-105.0,0.5885748930607881,0.5121951219512195,14.912241026153872,Green,0,0.0,3.0000000000000004
NFL,2018,10,2018-11-11,ARI@KC,home,16.5,-104.0,-106.0,0.8909027500988551,0.5098039215686274,74.75400098092926,Green,0,-100.0,16.499999999999996
NFL,2018,10,2018-11-11,SEA@LA,home,10.0,102.0,-114.0,0.7722474293659675,0.49504950495049505,55.99398073192543,Green,0,-100.0,9.999999999999998
NFL,2018,10,2018-11-11,BUF@NYJ,home,6.5,-103.0,-108.0,0.6861882951103464,0.5073891625615764,35.23905233728186,Green,0,-100.0,6.5000000000000036
NFL,2018,10,2018-11-11,LAC@OAK,away,-10.5,-116.0,104.0,0.7833573157367203,0.49019607843137253,59.80489241029095,Green,1,104.0,-10.5
NFL,2018,10,2018-11-11,DAL@PHI,home,7.5,-103.0,-108.0,0.7121584679299363,0.5073891625615764,40.35744562114279,Green,0,-100.0,7.500000000000003
NFL,2018,10,2018-11-11,WAS@TB,home,3.5,-103.0,-108.0,0.6030285590722003,0.5073891625615764,18.849317953064727,Green,0,-100.0,3.4999999999999982
NFL,2018,10,2018-11-11,NE@TEN,away,-6.0,-112.0,101.0,0.6728372237476172,0.4975124378109453,35.24028197327106,Green,0,-100.0,-5.999999999999999
NFL,2018,10,2018-11-12,NYG@SF,home,3.0,-123.0,110.0,0.5885748930607881,0.5515695067264574,6.7091066280941085,Green,0,-100.0,3.0000000000000004
NFL,2018,11,2018-11-15,GB@SEA,home,3.0,-109.0,-102.0,0.5885748930607881,0.5215311004784688,12.855185917160295,Green,0,0.0,3.0000000000000004
NFL,2018,11,2018-11-18,OAK@ARI,home,4.5,-103.0,-108.0,0.6314970340004694,0.5073891625615764,24.460095050577955,Green,0,-100.0,4.5
NFL,2018,11,2018-11-18,DAL@ATL,home,3.5,-103.0,-108.0,0.6030285590722003,0.5073891625615764,18.849317953064727,Green,0,-100.0,3.4999999999999982
NFL,2018,11,2018-11-18,CIN@BAL,home,6.5,-101.0,-110.0,0.6861882951103464,0.5024875621890548,36.558264670474884,Green,0,-100.0,6.5000000000000036
NFL,2018,11,2018-11-18,MIN@CHI,home,2.5,-110.0,-101.0,0.5739999930772464,0.5238095238095238,9.581816860201576,Green,1,90.91,2.5
NFL,2018,11,2018-11-18,CAR@DET,away,-4.0,-115.0,103.0,0.6173420593950878,0.49261083743842365,25.32043805720282,Green,0,-100.0,-4.000000000000001
NFL,2018,11,2018-11-18,TEN@IND,home,2.0,-108.0,-103.0,0.5593232883596602,0.5192307692307693,7.721522202601216,Green,1,92.59,2.0000000000000004
NFL,2018,11,2018-11-18,PIT@JAX,away,-4.0,-102.0,-109.0,0.6173420593950878,0.5215311004784688,18.371092122544365,Green,0,0.0,-4.000000000000001
NFL,2018,11,2018-11-18,DEN@LAC,home,7.5,104.0,-116.0,0.7121584679299363,0.49019607843137253,45.28032745770702,Green,0,-100.0,7.500000000000003
NFL,2018,11,2018-11-18,PHI@NO,home,7.0,-105.0,-105.0,0.6992999160803341,0.5121951219512195,36.52998361568428,Green,1,95.24,7.000000000000001
NFL,2018,11,2018-11-18,TB@NYG,home,3.0,-114.0,102.0,0.5885748930607881,0.5327102803738317,10.486865890358477,Green,0,0.0,3.0000000000000004
NFL,2018,11,2018-11-18,HOU@WAS,away,-3.0,102.0,-114.0,0.5885748930607881,0.5327102803738317,10.486865890358477,Green,0,-100.0,-3.0000000000000004
NFL,2018,11,2018-11-19,KC@LA,home,3.0,-119.0,106.0,0.5885748930607881,0.54337899543379,8.31756435320387,Green,0,0.0,3.0000000000000004
NFL,2018,12,2018-11-22,WAS@DAL,home,7.0,-103.0,-108.0,0.6992999160803341,0.5073891625615764,37.82318734398819,Green,1,97.09,7.000000000000001
NFL,2018,12,2018-11-22,CHI@DET,away,-3.0,102.0,-114.0,0.5885748930607881,0.5327102803738317,10.486865890358477,Green,1,87.72,-3.0000000000000004
NFL,2018,12,2018-11-22,ATL@NO,home,11.5,-110.0,-101.0,0.8046114540153423,0.5238095238095238,53.6076412211108,Green,1,90.91,11.5
NFL,2018,12,2018-11-25,OAK@BAL,home,13.0,103.0,-115.0,0.8340139494008468,0.49261083743842365,69.30483172837191,Green,1,103.0,13.0
NFL,2018,12,2018-11-25,JAX@BUF,away,-3.0,-106.0,-104.0,0.5885748930607881,0.5098039215686274,15.451229023462288,Green,0,-100.0,-3.0000000000000004
NFL,2018,12,2018-11-25,SEA@CAR,home,3.0,-112.0,101.0,0.5885748930607881,0.5283018867924528,11.408819043649189,Green,0,-100.0,3.0000000000000004
NFL,2018,12,2018-11-25,CLE@CIN,away,-1.0,-105.0,-105.0,0.529744200997311,0.5121951219512195,3.4262487661416707,Green,1,95.24,-1.0000000000000024
NFL,2018,12,2018-11-25,PIT@DEN,away,-3.0,-101.0,-110.0,0.5885748930607881,0.5238095238095238,12.364297766150456,Green,0,-100.0,-3.0000000000000004
NFL,2018,12,2018-11-25,MIA@IND,home,9.0,-108.0,-103.0,0.7490941167400041,0.5192307692307693,44.269978038815616,Green,0,-100.0,9.0
NFL,2018,12,2018-11-25,ARI@LAC,home,14.0,-108.0,-103.0,0.851936772774599,0.5192307692307693,64.07671179362647,Green,1,92.59,13.999999999999988
NFL,2018,12,2018-11-25,GB@MIN,home,4.0,-103.0,-108.0,0.6173420593950878,0.5073891625615764,21.670328210876534,Green,1,97.09,4.000000000000001
NFL,2018,12,2018-11-25,NE@NYJ,away,-13.0,-121.0,108.0,0.8340139494008468,0.4807692307692308,73.47490147537614,Green,1,108.0,-13.0
NFL,2018,12,2018-11-25,NYG@PHI,home,4.5,-108.0,-103.0,0.6314970340004694,0.5192307692307693,21.621650992682994,Green,0,-100.0,4.5
NFL,2018,12,2018-11-25,SF@TB,home,1.5,-110.0,-101.0,0.544564628101129,0.5238095238095238,3.9623380920337237,Green,1,90.91,1.4999999999999987
NFL,2018,12,2018-11-26,TEN@HOU,home,3.5,102.0,-114.0,0.6030285590722003,0.49504950495049505,21.811768932584464,Green,1,102.0,3.4999999999999982
NFL,2018,13,2018-11-29,NO@DAL,away,-7.0,-103.0,-108.0,0.6992999160803341,0.5192307692307693,34.67998383769398,Green,0,-100.0,-7.000000000000001
NFL,2018,13,2018-12-02,BAL@ATL,home,2.5,-114.0,102.0,0.5739999930772464,0.5327102803738317,7.750875893447995,Green,0,-100.0,2.5
NFL,2018,13,2018-12-02,DEN@CIN,away,-3.5,-113.0,102.0,0.6030285590722003,0.49504950495049505,21.811768932584464,Green,1,102.0,-3.4999999999999982
NFL,2018,13,2018-12-02,LA@DET,away,-10.5,-114.0,102.0,0.7833573157367203,0.49504950495049505,58.2381777788175,Green,1,102.0,-10.5
NFL,2018,13,2018-12-02,ARI@GB,home,13.5,-103.0,-107.0,0.8431437599271197,0.5073891625615764,66.17299346136436,Green,0,-100.0,13.5
NFL,2018,13,2018-12-02,CLE@HOU,home,5.0,-112.0,101.0,0.6454757648289114,0.5283018867924528,22.17934119975824,Green,1,89.29,5.000000000000001
NFL,2018,13,2018-12-02,IND@JAX,away,-4.0,-103.0,-108.0,0.6173420593950878,0.5192307692307693,18.895507735350247,Green,0,-100.0,-4.000000000000001
NFL,2018,13,2018-12-02,BUF@MIA,home,3.5,-103.0,-108.0,0.6030285590722003,0.5073891625615764,18.849317953064727,Green,1,97.09,3.4999999999999982
NFL,2018,13,2018-12-02,MIN@NE,home,6.0,102.0,-114.0,0.6728372237476172,0.49504950495049505,35.91311919701868,Green,1,102.0,5.999999999999999
